 Flow Duration, Total Fwd Packets, Total Backward Packets,Total Length of Fwd Packets, Total Length of Bwd Packets, Fwd Packet Length Max, Fwd Packet Length Min, Fwd Packet Length Std, Bwd Packet Length Min,Flow Bytes/s, Flow Packets/s, Flow IAT Mean, Flow IAT Std, Flow IAT Max, Flow IAT Min,Fwd IAT Total, Fwd IAT Max, Fwd IAT Min,Bwd IAT Total, Bwd IAT Max, Bwd IAT Min, Min Packet Length, Max Packet Length, Packet Length Mean, Packet Length Std, Packet Length Variance,FIN Flag Count, SYN Flag Count, RST Flag Count, PSH Flag Count, ACK Flag Count, URG Flag Count, CWE Flag Count, ECE Flag Count, Down/Up Ratio, Average Packet Size, Avg Fwd Segment Size, Avg Bwd Segment Size, Fwd Header Length.1, Subflow Fwd Bytes, Subflow Bwd Bytes,Active Mean, Active Std, Active Max, Active Min,Idle Mean, Idle Std, Idle Max, Idle Min, Label
4.464720356772184,1.0051786639047129,0.0,6.004458724018097,0.0,6.007191780821918,0.0244565217391304,0.0,0.0,2666666.8861847124,1066666.683885851,2.3190030752336166,0.0,4.3666666052777785,-9.521494723696408,2.575,2.5249999999999995,-10.8949997,0.0,0.0,0.0,0.1068249258160237,11.953253424657536,7.993804319764875,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,11.263765822784809,3.010861132660977,0.0,20.215250279216164,6.004458724018097,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
306.7615714851453,1.0051786639047129,0.0054384772263766,6.023779861429851,0.5792640322205823,6.038356164383561,0.1304347826086956,0.0,129.0,2152462.341062526,804545.4765820138,49.548285396808346,166.7083221387283,295.5833279618056,-10.34766314913094,0.8583333333333333,0.8416666666666666,-11.631666566666668,0.1028650666666666,0.1026971333333333,0.0006334333333333,0.56973293768546,133.994948630137,72.72689097322552,53.12908808,2822.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8571428571428571,84.26036392405064,3.0579260408585465,282.6260355210662,20.215250279216164,6.023779861429851,0.5792640322205823,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
3872254.7578370655,1.0,0.0190346702923181,6.002229362009048,0.0942987959428855,6.007191780821918,0.0244565217391304,0.0,6.000000000000001,2000002.00945446,800000.7379263572,263813.9368575523,1394024.9537933527,3739720.356808747,-9.108410510979144,0.0,0.0,-12.0,228982.3187605333,228153.49187033327,0.0012668666666666,0.1068249258160237,11.953253424657536,7.993804319764875,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,6.0,9.197824367088607,3.010861132660977,13.145397000979823,20.10762513960808,6.002229362009048,0.0942987959428855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
61.63260624351324,1.0,0.0027192386131883,6.069481782615347,0.0134712565632693,6.224143835616438,0.7622282608695652,0.0,6.000000000000001,2466183.7944791904,811594.2248080712,29.58255381108828,0.0,59.91666559236112,17.742063315643087,0.0,0.0,-12.0,0.0,0.0,0.0,0.1068249258160237,191.5430650684932,128.5358690061129,104.5003987,10920.33333,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.8571428571428571,177.45727848101265,3.338505301267132,13.145397000979823,20.10762513960808,6.069481782615347,0.0134712565632693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
10512287.379980257,1.0,0.0135961930659415,6.002229362009048,0.0673562828163467,6.007191780821918,0.0244565217391304,0.0,6.000000000000001,2000000.7143246564,800000.2198744449,1002669.7109577614,4497487.434537572,10184168.32263193,-10.34766314913094,0.0,0.0,-12.0,622333.6533333333,621317.6566666666,0.0003167166666666,0.1068249258160237,11.953253424657536,7.993804319764875,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,4.285714285714286,9.42737341772152,3.010861132660977,13.145397000979823,20.10762513960808,6.002229362009048,0.0673562828163467,1335.8390724000003,0.0,1335.8390724000003,1335.8390724000003,10184166.666666666,0.0,10184166.666666666,10184166.666666666,BENIGN
85764468.26379298,1.0207146556188502,0.027192386131883,10.31493016851354,0.152674241050386,19.89811643835617,0.0,10.953033921459271,0.0,2000019.882028527,800000.0827189373,2921526.293977819,19443641.61849711,74066667.15777777,-10.34766314913094,84975000.0,82399166.66666666,-4.633331333333332,5035245.013333333,4518673.866666666,0.0003167166666666,0.0,11510.662243150686,731.6832404697093,2897.219747,8393882.263,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.7142857142857142,718.3972679018827,7.204344453064391,14.898116601110468,20.602700781805257,10.31493016851354,0.152674241050386,315.05638500000003,0.0,315.05638500000003,315.05638500000003,41241666.66666666,54354670.75038283,74066666.66666667,8353768.916666666,BENIGN
801.3504024143746,1.0051786639047129,0.0054384772263766,6.028238585447948,0.2739155501198103,6.045547945205479,0.1548913043478261,0.0,61.0,2035753.1993369304,801733.499879852,128.17195951613022,440.6380746062139,776.1749858652083,-10.760747361848203,0.0,0.0,-12.0,0.1542975999999999,0.1540456999999999,0.0009501499999999,0.6765578635014837,66.52474315068494,49.15126064881701,12.59761882,158.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8571428571428571,57.17357594936709,3.068787173519524,133.64486950996155,20.344400446745865,6.028238585447948,0.2739155501198103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
156.9124160547483,1.0051786639047129,0.0054384772263766,6.0334404301357285,0.2739155501198103,6.053938356164384,0.1834239130434782,0.0,61.0,2197393.143483882,808938.5694450279,25.72710219325345,51.26431508236995,107.89166471756948,-9.108410510979144,3.433333333333333,3.3666666666666663,-10.526666266666666,2.5201941333333333,2.5160797666666666,0.0155191166666666,0.8011869436201781,66.52474315068494,53.34692367265242,8.76356092,76.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8571428571428571,61.99410601265822,3.081458494957331,133.64486950996155,20.344400446745865,6.0334404301357285,0.2739155501198103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
26439.414862439346,1.0051786639047129,0.0054384772263766,6.026752344108583,0.4131185346069269,6.043150684931507,0.1467391304347826,0.0,92.0,2001398.1187254984,800052.4433252021,4203.7974051112615,14639.583790462426,25687.82453161813,-10.34766314913094,0.8583333333333333,0.8416666666666666,-11.631666566666668,0.1542975999999999,0.1540456999999999,0.0009501499999999,0.6409495548961425,97.2832191780822,60.33969537904478,30.67246322,940.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8571428571428571,70.02832278481013,3.065166795965865,201.562754015024,20.344400446745865,6.026752344108583,0.4131185346069269,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
8705909.51443235,1.0,0.0135961930659415,6.002229362009048,0.0673562828163467,6.007191780821918,0.0244565217391304,0.0,6.000000000000001,2000000.816903275,800000.2609058917,830376.2149797603,3720101.919219653,8416668.354861097,-9.108410510979144,0.0,0.0,-12.0,514325.3333333333,513485.6666666666,0.0012668666666666,0.1068249258160237,11.953253424657536,7.993804319764875,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,4.285714285714286,9.42737341772152,3.010861132660977,13.145397000979823,20.10762513960808,6.002229362009048,0.0673562828163467,1597.4858988,0.0,1597.4858988,1597.4858988,8416666.666666666,0.0,8416666.666666666,8416666.666666666,BENIGN
142.1873545384665,1.0051786639047129,0.0054384772263766,6.037899154153826,0.3008580632463489,6.061130136986302,0.2078804347826087,0.0,67.0,2242798.573621602,809876.565147736,23.38629228021222,45.07719476445087,95.2666649477778,-9.521494723696408,2.575,2.5249999999999995,-10.8949997,2.4687616,2.4647312,0.0152023999999999,0.9080118694362018,72.47799657534246,59.34072799241729,8.76356092,76.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8571428571428571,68.88057753164556,3.0923196276183087,146.7902665109414,20.344400446745865,6.037899154153826,0.3008580632463489,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
165.57421694667875,1.0051786639047129,0.0054384772263766,6.0260092234389,0.229011361575579,6.041952054794521,0.1426630434782608,0.0,51.0,2151675.704863027,808465.6304297464,27.10404919873786,86.35224405708092,155.86666384277785,-9.521494723696408,2.575,2.5249999999999995,-10.8949997,0.1542975999999999,0.1540456999999999,0.0009501499999999,0.6231454005934719,56.60265410958905,43.35724980637763,8.76356092,76.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8571428571428571,50.516653481012646,3.0633566071890352,111.73587450832852,20.215250279216164,6.0260092234389,0.229011361575579,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
39845.28410288012,1.0,0.0027192386131883,6.022665180425327,0.3367814140817339,6.073116438356164,0.248641304347826,0.0,150.0,2000764.7293159023,800017.4138039158,19002.535361353584,0.0,38717.66596069445,18990.69995341963,0.0,0.0,-12.0,0.0,0.0,0.0,1.0860534124629082,154.83133561643837,92.57304305755468,51.38417396,2640.333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8571428571428571,127.8746835443038,3.1104215153866046,328.63492502449566,20.10762513960808,6.022665180425327,0.3367814140817339,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
298.9659506824079,1.0051786639047129,0.0054384772263766,6.023779861429851,0.3637239272082727,6.038356164383561,0.1304347826086956,0.0,81.0,2109815.574589714,804664.7450678151,48.309033090633136,94.74851196531792,208.8916628759028,9.067294848580518,42.05833333333333,41.24166666666666,6.048338233333334,2.4687616,2.4647312,0.0152023999999999,0.56973293768546,86.36892123287672,53.54671714997792,26.838405320000003,720.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8571428571428571,62.22365506329113,3.0579260408585465,177.46285951322764,20.344400446745865,6.023779861429851,0.3637239272082727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
155.18005587636222,1.0051786639047129,0.0054384772263766,6.022293620090486,0.3233101575184646,6.035958904109589,0.1222826086956521,0.0,72.0,2192090.615320596,809039.5699791658,25.45171279050425,50.89033178359826,107.04999806625,-9.108410510979144,3.433333333333333,3.3666666666666663,-10.526666266666666,2.4687616,2.4647312,0.0152023999999999,0.5341246290801188,77.43904109589042,48.751673694166016,23.00434742,529.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8571428571428571,56.71447784810126,3.054305663304888,157.7447640117579,20.344400446745865,6.022293620090486,0.3233101575184646,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
3.598540267579138,1.010357327809425,0.0,6.0115183703800845,0.0,6.037157534246576,0.0,0.03781971705007,0.0,4583333.5516294725,1400000.0110609042,1.492834871116808,0.0,2.683333302638889,-10.34766314913094,1.7166666666666666,0.8416666666666666,-11.631666566666668,0.0,0.0,0.0,0.0,36.75847602739726,9.741997246362963,15.499999999999998,240.25,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,12.488027423099684,3.0187052840212054,0.0,20.51660067011879,6.0115183703800845,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
42.57664428126621,1.0,0.0027192386131883,6.002229362009048,0.0134712565632693,6.007191780821918,0.0244565217391304,0.0,6.000000000000001,2042553.4113992616,817021.2984040239,20.494703565803395,0.0,41.39999926333334,8.654210635863254,0.0,0.0,-12.0,0.0,0.0,0.0,0.1068249258160237,11.953253424657536,7.993804319764875,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.8571428571428571,11.263765822784809,3.010861132660977,13.145397000979823,20.10762513960808,6.002229362009048,0.0134712565632693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
9681335.70119478,1.0,0.0135961930659415,6.002229362009048,0.0673562828163467,6.007191780821918,0.0244565217391304,0.0,6.000000000000001,2000000.756757572,800000.2368476108,923412.999249044,4138842.3297326593,9342501.671312485,-10.760747361848203,0.0,0.0,-12.0,576044.3733333333,569969.09,0.0,0.1068249258160237,11.953253424657536,7.993804319764875,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,4.285714285714286,9.42737341772152,3.010861132660977,13.145397000979823,20.10762513960808,6.002229362009048,0.0673562828163467,1568.1806541,0.0,1568.1806541,1568.1806541,9342500.0,0.0,9342500.0,9342500.0,BENIGN
157.77859614394134,1.0051786639047129,0.0054384772263766,6.0334404301357285,0.3278005763728877,6.053938356164384,0.1834239130434782,0.0,73.0,2218518.7383037475,808888.9108459431,25.864796892562648,82.03883991112717,148.2916639809028,-9.934578936413676,3.433333333333333,3.3666666666666663,-10.526666266666666,0.1028650666666666,0.1026971333333333,0.0006334333333333,0.8011869436201781,78.43125,58.14196712846432,15.33623161,235.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8571428571428571,67.50328322784809,3.081458494957331,159.9356635119212,20.215250279216164,6.0334404301357285,0.3278005763728877,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
1582573.521742028,1.0,0.0135961930659415,6.002229362009048,0.0673562828163467,6.007191780821918,0.0244565217391304,0.0,6.000000000000001,2000003.5038894827,800001.3357003555,150947.7938203387,666767.8548843932,1515683.5640292205,9.89346327401505,0.0,0.0,-12.0,93080.3357952,92469.012339,0.0158358333333333,0.1068249258160237,11.953253424657536,7.993804319764875,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,4.285714285714286,9.42737341772152,3.010861132660977,13.145397000979823,20.10762513960808,6.002229362009048,0.0673562828163467,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
61848725.82110044,1.0310719834282756,0.027192386131883,10.31493016851354,0.152674241050386,13.000000000000002,0.0,5.133999764647012,0.0,2000027.4849885053,800000.1173545655,1843492.1822362104,14375000.0,58495834.10836805,-10.34766314913094,61284999.99999999,59000833.333333336,5.680004800000001,3600277.333333333,3568725.3833333333,0.0003167166666666,0.0,5800.5,650.6073248841631,1664.45447,2770408.683,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.8571428571428571,634.2328834374365,6.00310318076028,14.898116601110468,20.81795106102142,10.31493016851354,0.152674241050386,29698.46507385,0.0,29698.46507385,29698.46507385,58495833.333333336,0.0,58495833.333333336,58495833.333333336,BENIGN
4.464720356772184,1.0051786639047129,0.0,6.004458724018097,0.0,6.007191780821918,0.0244565217391304,0.0,0.0,2666666.8861847124,1066666.683885851,2.3190030752336166,0.0,4.3666666052777785,-9.521494723696408,2.575,2.5249999999999995,-10.8949997,0.0,0.0,0.0,0.1068249258160237,11.953253424657536,7.993804319764875,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,11.263765822784809,3.010861132660977,0.0,20.215250279216164,6.004458724018097,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
172.50365766022313,1.0051786639047129,0.0054384772263766,6.0334404301357285,0.4894556551321199,6.053938356164384,0.1834239130434782,0.0,109.0,2260575.515943602,808121.8493840838,28.205606805603885,61.31602396098266,125.5666643952778,-9.521494723696408,2.575,2.5249999999999995,-10.8949997,2.417329066666667,2.413382633333333,0.0148856833333333,0.8011869436201781,114.1507705479452,72.52709749590002,35.05424368,1228.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8571428571428571,84.03081487341773,3.081458494957331,238.80804551780017,20.344400446745865,6.0334404301357285,0.4894556551321199,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
10358018.107554708,1.0,0.0163154316791298,6.002229362009048,0.0808275393796161,6.007191780821918,0.0244565217391304,0.0,6.000000000000001,2000000.805311961,800000.2562693661,823296.3529228059,4044059.603106936,10015834.99236804,-10.34766314913094,0.0,0.0,-12.0,612047.1466666666,611047.9433333332,0.0003167166666666,0.1068249258160237,11.953253424657536,7.993804319764875,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,5.142857142857143,9.2962025315144,3.010861132660977,13.145397000979823,20.10762513960808,6.002229362009048,0.0808275393796161,1532.4742638,0.0,1532.4742638,1532.4742638,10015833.333333332,0.0,10015833.333333332,10015833.333333332,BENIGN
20703.570311802992,1.0,0.0027192386131883,6.035669792144777,0.5029269116953893,6.115068493150686,0.391304347826087,0.0,224.0,2002231.740164967,800033.4949245394,9873.789789964916,0.0,20117.674633186045,9861.951936580788,0.0,0.0,-12.0,0.0,0.0,0.0,1.70919881305638,228.254794520548,140.52347764564269,73.90083446,5461.333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8571428571428571,193.98481012658223,3.1737781225756403,490.76148803658015,20.17220022337293,6.035669792144777,0.5029269116953893,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
65503223.63687456,1.0051786639047129,0.0054384772263766,6.037899154153826,0.4804748174232737,6.0695205479452055,0.1793478260869565,0.0209184859072887,100.0,2000000.9163793044,800000.0432793648,10409720.451622551,36228323.699421965,63545834.01628472,12615.571298554076,64890000.0,63629999.99999999,27845995.56,3888299.52,3881951.64,23943.78,0.7833827893175075,119.11181506849314,73.9256518371785,32.83291032,1078.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8571428571428571,85.6376582278481,3.0923196276183087,234.4262465174736,20.215250279216164,6.037899154153826,0.4804748174232737,3010.7388258,0.0,3010.7388258,3010.7388258,63545833.33333333,0.0,63545833.33333333,63545833.33333333,BENIGN
101097259.92043447,1.098394614189539,0.0462270564242012,6.402028282298429,1.320183143200397,6.619691780821918,0.0,0.2938008982579974,0.0,2000002.60464464,800000.1489251001,1339268.057897701,3848201.84259393,8416668.354861097,7.001873784994194,100425000.0,8416666.666666666,3.8383376333333343,5709011.2,513485.6666666666,0.1944640333333333,0.0,518.9720034246575,45.9019877796824,121.7316382,14818.59175,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,44.44290968630063,3.0979312128264804,75.77934740839177,22.21707787592649,6.402028282298429,1.320183143200397,5183.786066641965,0.0071536599518987,50055.7583772,1099.54678365,8099097.557224999,1249402.4595911177,8416666.666666666,4709758.774999999,BENIGN
88981576.31700781,1.2175038839979284,0.1876274643099932,9.637947238432451,94.53903335159713,8.013698630136986,0.0,1.0376855119309845,6.000000000000001,2000084.419049286,800000.4582218383,382303.8031424322,5456206.99974711,49405834.27411805,-10.34766314913094,88408333.33333333,49405833.33333333,-11.631666566666668,5297550.933333334,3014160.8633333333,0.0003167166666666,0.0,2843.717465753425,475.5635837324431,668.4891393,446877.7293,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.8571428571428571,442.16012659539547,3.412175774709077,1336.9884819075874,24.972281449893387,9.637947238432451,94.53903335159713,166438.36213492503,0.0267998303544303,203871.9865545,129004.73771535,40400000.0,14868759.5712098,49405833.33333333,31394166.666666664,BENIGN
4252349.306036492,1.0,0.0135961930659415,6.002229362009048,0.0673562828163467,6.007191780821918,0.0244565217391304,0.0,6.000000000000001,2000001.442110484,800000.5109887706,405592.7449828581,1809901.0475072253,4105875.6501321527,-9.521494723696408,0.0,0.0,-12.0,252168.20765226663,250491.9669187333,0.0009501499999999,0.1068249258160237,11.953253424657536,7.993804319764875,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,4.285714285714286,9.42737341772152,3.010861132660977,13.145397000979823,20.10762513960808,6.002229362009048,0.0673562828163467,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
108226.73742431431,1.0,0.0027192386131883,6.002229362009048,0.0134712565632693,6.007191780821918,0.0244565217391304,0.0,6.000000000000001,2000016.2269861444,800006.4249389303,51613.87288245635,0.0,105163.88141575932,51602.04621059684,0.0,0.0,-12.0,0.0,0.0,0.0,0.1068249258160237,11.953253424657536,7.993804319764875,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.8571428571428571,11.263765822784809,3.010861132660977,13.145397000979823,20.10762513960808,6.002229362009048,0.0134712565632693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
